,id_buku,judul,pengarang,penerbit,tahun_terbit,fakultas_terkait,prodi_terkait,kategori,sinopsis,tags,bahasa,jenis_koleksi,jumlah_halaman,isbn,stok,content_soup,content_soup_clean
1241,BK01242,Strategi Jurnalistik,Asmuni Rahmawati,Informatika Bandung,2009,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini membahas secara mendalam tentang pengaruh media sosial terhadap opini publik, strategi media dan publikasi, serta hubungan masyarakat dan citra publik. Membantu pembaca membangun pemahaman konseptual maupun praktis.","media digital, komunikasi interpersonal, media sosial, komunikasi massa",Indonesia,Fisik,515,978-0-17-221455-9,3,"Strategi Jurnalistik Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini membahas secara mendalam tentang pengaruh media sosial terhadap opini publik, strategi media dan publikasi, serta hubungan masyarakat dan citra publik. Membantu pembaca membangun pemahaman konseptual maupun praktis. Asmuni Rahmawati media digital, komunikasi interpersonal, media sosial, komunikasi massa media digital, komunikasi interpersonal, media sosial, komunikasi massa",strategi jurnalistik komunikasi media komunikasi media komunikasi media buku bahas dalam pengaruh media sosial opini publik strategi media publikasi hubung masyarakat citra publik bantu baca bangun paham konseptual praktis asmuni rahmawati media digital komunikasi interpersonal media sosial komunikasi massa media digital komunikasi interpersonal media sosial komunikasi massa
1242,BK01243,Pengantar Media Digital,R.A. Tina Laksmiwati,Elex Media Komputindo,2005,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini mengulas berbagai aspek penting dari strategi media dan publikasi, hubungan masyarakat dan citra publik, serta jurnalisme di era digital. Dilengkapi dengan contoh kasus dan studi lapangan yang relevan.","komunikasi interpersonal, public relations, jurnalistik, broadcasting",Indonesia,Fisik,465,978-1-189-43705-4,3,"Pengantar Media Digital Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini mengulas berbagai aspek penting dari strategi media dan publikasi, hubungan masyarakat dan citra publik, serta jurnalisme di era digital. Dilengkapi dengan contoh kasus dan studi lapangan yang relevan. R.A. Tina Laksmiwati komunikasi interpersonal, public relations, jurnalistik, broadcasting komunikasi interpersonal, public relations, jurnalistik, broadcasting",antar media digital komunikasi media komunikasi media komunikasi media buku ulas aspek strategi media publikasi hubung masyarakat citra publik jurnalisme era digital lengkap contoh studi lapang relevan tina laksmiwati komunikasi interpersonal public relations jurnalistik broadcasting komunikasi interpersonal public relations jurnalistik broadcasting
1243,BK01244,Media Sosial dan Masyarakat di Era Digital,Hartaka Nababan,Deepublish,2024,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini membahas secara mendalam tentang pengaruh media sosial terhadap opini publik, hubungan masyarakat dan citra publik, serta strategi media dan publikasi. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait.","komunikasi massa, broadcasting, jurnalistik, komunikasi interpersonal",Indonesia,E-book,294,978-0-00-462776-2,9999,"Media Sosial dan Masyarakat di Era Digital Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini membahas secara mendalam tentang pengaruh media sosial terhadap opini publik, hubungan masyarakat dan citra publik, serta strategi media dan publikasi. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait. Hartaka Nababan komunikasi massa, broadcasting, jurnalistik, komunikasi interpersonal komunikasi massa, broadcasting, jurnalistik, komunikasi interpersonal",media sosial masyarakat era digital komunikasi media komunikasi media komunikasi media buku bahas dalam pengaruh media sosial opini publik hubung masyarakat citra publik strategi media publikasi rujuk kuliah teliti kait hartaka nababan komunikasi massa broadcasting jurnalistik komunikasi interpersonal komunikasi massa broadcasting jurnalistik komunikasi interpersonal
1244,BK01245,Dasar-Dasar Komunikasi Massa,"H. Setya Sinaga, M.M.",Andi Publisher,2009,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini menyajikan kajian komprehensif mengenai pengaruh media sosial terhadap opini publik, jurnalisme di era digital, serta hubungan masyarakat dan citra publik. Cocok digunakan sebagai referensi utama bagi mahasiswa dan praktisi.","komunikasi interpersonal, media digital, jurnalistik, media sosial",Inggris,E-book,395,978-1-65920-246-5,9999,"Dasar-Dasar Komunikasi Massa Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini menyajikan kajian komprehensif mengenai pengaruh media sosial terhadap opini publik, jurnalisme di era digital, serta hubungan masyarakat dan citra publik. Cocok digunakan sebagai referensi utama bagi mahasiswa dan praktisi. H. Setya Sinaga, M.M. komunikasi interpersonal, media digital, jurnalistik, media sosial komunikasi interpersonal, media digital, jurnalistik, media sosial",dasar dasar komunikasi massa komunikasi media komunikasi media komunikasi media buku saji kaji komprehensif pengaruh media sosial opini publik jurnalisme era digital hubung masyarakat citra publik cocok referensi utama mahasiswa praktisi setya sinaga komunikasi interpersonal media digital jurnalistik media sosial komunikasi interpersonal media digital jurnalistik media sosial
1245,BK01246,Strategi Media Digital,Jinawi Sitorus,Rajawali Pers,2006,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini dirancang sebagai panduan untuk memahami strategi media dan publikasi, dinamika komunikasi massa, serta pengaruh media sosial terhadap opini publik. Membantu pembaca membangun pemahaman konseptual maupun praktis.","public relations, media sosial, broadcasting, jurnalistik",Inggris,E-book,249,978-0-238-97432-8,9999,"Strategi Media Digital Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini dirancang sebagai panduan untuk memahami strategi media dan publikasi, dinamika komunikasi massa, serta pengaruh media sosial terhadap opini publik. Membantu pembaca membangun pemahaman konseptual maupun praktis. Jinawi Sitorus public relations, media sosial, broadcasting, jurnalistik public relations, media sosial, broadcasting, jurnalistik",strategi media digital komunikasi media komunikasi media komunikasi media buku rancang pandu paham strategi media publikasi dinamika komunikasi massa pengaruh media sosial opini publik bantu baca bangun paham konseptual praktis jawi sitorus public relations media sosial broadcasting jurnalistik public relations media sosial broadcasting jurnalistik
1246,BK01247,Memahami Komunikasi Massa,"Ani Anggriawan, Gatra Siregar, M.Ak",Erlangga,2019,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini mengulas berbagai aspek penting dari dinamika komunikasi massa, strategi media dan publikasi, serta hubungan masyarakat dan citra publik. Cocok digunakan sebagai referensi utama bagi mahasiswa dan praktisi.","public relations, komunikasi massa, media sosial, broadcasting",Indonesia,Fisik,382,978-1-01-783325-6,8,"Memahami Komunikasi Massa Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini mengulas berbagai aspek penting dari dinamika komunikasi massa, strategi media dan publikasi, serta hubungan masyarakat dan citra publik. Cocok digunakan sebagai referensi utama bagi mahasiswa dan praktisi. Ani Anggriawan, Gatra Siregar, M.Ak public relations, komunikasi massa, media sosial, broadcasting public relations, komunikasi massa, media sosial, broadcasting",paham komunikasi massa komunikasi media komunikasi media komunikasi media buku ulas aspek dinamika komunikasi massa strategi media publikasi hubung masyarakat citra publik cocok referensi utama mahasiswa praktisi ani anggriawan gatra siregar ak public relations komunikasi massa media sosial broadcasting public relations komunikasi massa media sosial broadcasting
1247,BK01248,Memahami Media Sosial dan Masyarakat,"Maryanto Mayasari, S.T.",Bumi Aksara,2010,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini memberikan pemahaman menyeluruh tentang strategi media dan publikasi, pengaruh media sosial terhadap opini publik, serta jurnalisme di era digital. Membantu pembaca membangun pemahaman konseptual maupun praktis.","komunikasi massa, public relations, media digital, media sosial",Indonesia,E-book,287,978-0-607-98487-3,9999,"Memahami Media Sosial dan Masyarakat Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini memberikan pemahaman menyeluruh tentang strategi media dan publikasi, pengaruh media sosial terhadap opini publik, serta jurnalisme di era digital. Membantu pembaca membangun pemahaman konseptual maupun praktis. Maryanto Mayasari, S.T. komunikasi massa, public relations, media digital, media sosial komunikasi massa, public relations, media digital, media sosial",paham media sosial masyarakat komunikasi media komunikasi media komunikasi media buku paham strategi media publikasi pengaruh media sosial opini publik jurnalisme era digital bantu baca bangun paham konseptual praktis maryanto mayasari komunikasi massa public relations media digital media sosial komunikasi massa public relations media digital media sosial
1248,BK01249,Pengantar Media Digital Edisi Ke-3,Edi Sitorus,Rajawali Pers,2018,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini dirancang sebagai panduan untuk memahami dinamika komunikasi massa, pengaruh media sosial terhadap opini publik, serta strategi media dan publikasi. Cocok digunakan sebagai referensi utama bagi mahasiswa dan praktisi.","media digital, media sosial, public relations, jurnalistik",Inggris,Fisik,207,978-1-917679-93-0,7,"Pengantar Media Digital Edisi Ke-3 Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini dirancang sebagai panduan untuk memahami dinamika komunikasi massa, pengaruh media sosial terhadap opini publik, serta strategi media dan publikasi. Cocok digunakan sebagai referensi utama bagi mahasiswa dan praktisi. Edi Sitorus media digital, media sosial, public relations, jurnalistik media digital, media sosial, public relations, jurnalistik",antar media digital edisi komunikasi media komunikasi media komunikasi media buku rancang pandu paham dinamika komunikasi massa pengaruh media sosial opini publik strategi media publikasi cocok referensi utama mahasiswa praktisi edi sitorus media digital media sosial public relations jurnalistik media digital media sosial public relations jurnalistik
1249,BK01250,Strategi Jurnalistik Edisi Revisi,Zahra Rahayu,Alfabeta,2011,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini menyajikan kajian komprehensif mengenai hubungan masyarakat dan citra publik, dinamika komunikasi massa, serta jurnalisme di era digital. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait.","broadcasting, komunikasi massa, media digital, media sosial",Indonesia,Fisik,231,978-1-4403-9464-5,5,"Strategi Jurnalistik Edisi Revisi Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini menyajikan kajian komprehensif mengenai hubungan masyarakat dan citra publik, dinamika komunikasi massa, serta jurnalisme di era digital. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait. Zahra Rahayu broadcasting, komunikasi massa, media digital, media sosial broadcasting, komunikasi massa, media digital, media sosial",strategi jurnalistik edisi revisi komunikasi media komunikasi media komunikasi media buku saji kaji komprehensif hubung masyarakat citra publik dinamika komunikasi massa jurnalisme era digital rujuk kuliah teliti kait zahra rahayu broadcasting komunikasi massa media digital media sosial broadcasting komunikasi massa media digital media sosial
1250,BK01251,Dasar-Dasar Media Sosial dan Masyarakat,Karta Pradana,Deepublish,2014,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini mengulas berbagai aspek penting dari strategi media dan publikasi, dinamika komunikasi massa, serta jurnalisme di era digital. Dilengkapi dengan contoh kasus dan studi lapangan yang relevan.","media sosial, public relations, komunikasi massa, komunikasi interpersonal",Indonesia,Fisik,328,978-0-7360-6014-1,0,"Dasar-Dasar Media Sosial dan Masyarakat Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini mengulas berbagai aspek penting dari strategi media dan publikasi, dinamika komunikasi massa, serta jurnalisme di era digital. Dilengkapi dengan contoh kasus dan studi lapangan yang relevan. Karta Pradana media sosial, public relations, komunikasi massa, komunikasi interpersonal media sosial, public relations, komunikasi massa, komunikasi interpersonal",dasar dasar media sosial masyarakat komunikasi media komunikasi media komunikasi media buku ulas aspek strategi media publikasi dinamika komunikasi massa jurnalisme era digital lengkap contoh studi lapang relevan karta pradana media sosial public relations komunikasi massa komunikasi interpersonal media sosial public relations komunikasi massa komunikasi interpersonal
1251,BK01252,Dasar-Dasar Jurnalistik,"Dr. Wage Agustina, Jais Uyainah",Gramedia Pustaka Utama,2019,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini dirancang sebagai panduan untuk memahami hubungan masyarakat dan citra publik, dinamika komunikasi massa, serta pengaruh media sosial terhadap opini publik. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait.","media digital, komunikasi interpersonal, jurnalistik, public relations",Indonesia,Fisik,244,978-0-7938-8413-1,6,"Dasar-Dasar Jurnalistik Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini dirancang sebagai panduan untuk memahami hubungan masyarakat dan citra publik, dinamika komunikasi massa, serta pengaruh media sosial terhadap opini publik. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait. Dr. Wage Agustina, Jais Uyainah media digital, komunikasi interpersonal, jurnalistik, public relations media digital, komunikasi interpersonal, jurnalistik, public relations",dasar dasar jurnalistik komunikasi media komunikasi media komunikasi media buku rancang pandu paham hubung masyarakat citra publik dinamika komunikasi massa pengaruh media sosial opini publik rujuk kuliah teliti kait dr wage agustina jais uyainah media digital komunikasi interpersonal jurnalistik public relations media digital komunikasi interpersonal jurnalistik public relations
1252,BK01253,Dasar-Dasar Media Sosial dan Masyarakat,Putri Sitompul,Alfabeta,2016,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini dirancang sebagai panduan untuk memahami pengaruh media sosial terhadap opini publik, dinamika komunikasi massa, serta jurnalisme di era digital. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait.","media digital, media sosial, public relations, jurnalistik",Indonesia,Fisik,324,978-0-06-153701-1,4,"Dasar-Dasar Media Sosial dan Masyarakat Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini dirancang sebagai panduan untuk memahami pengaruh media sosial terhadap opini publik, dinamika komunikasi massa, serta jurnalisme di era digital. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait. Putri Sitompul media digital, media sosial, public relations, jurnalistik media digital, media sosial, public relations, jurnalistik",dasar dasar media sosial masyarakat komunikasi media komunikasi media komunikasi media buku rancang pandu paham pengaruh media sosial opini publik dinamika komunikasi massa jurnalisme era digital rujuk kuliah teliti kait putri sitompul media digital media sosial public relations jurnalistik media digital media sosial public relations jurnalistik
1253,BK01254,Pengantar Public Relations,Wadi Rajata,Kencana Prenada,2009,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini menyajikan kajian komprehensif mengenai jurnalisme di era digital, hubungan masyarakat dan citra publik, serta strategi media dan publikasi. Dilengkapi dengan contoh kasus dan studi lapangan yang relevan.","public relations, media digital, komunikasi interpersonal, jurnalistik",Inggris,Fisik,315,978-1-4626-3251-0,6,"Pengantar Public Relations Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini menyajikan kajian komprehensif mengenai jurnalisme di era digital, hubungan masyarakat dan citra publik, serta strategi media dan publikasi. Dilengkapi dengan contoh kasus dan studi lapangan yang relevan. Wadi Rajata public relations, media digital, komunikasi interpersonal, jurnalistik public relations, media digital, komunikasi interpersonal, jurnalistik",antar public relations komunikasi media komunikasi media komunikasi media buku saji kaji komprehensif jurnalisme era digital hubung masyarakat citra publik strategi media publikasi lengkap contoh studi lapang relevan wadi rajata public relations media digital komunikasi interpersonal jurnalistik public relations media digital komunikasi interpersonal jurnalistik
1254,BK01255,Memahami Komunikasi Interpersonal,"T. Galak Namaga, M.Pd",Erlangga,2009,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini memberikan pemahaman menyeluruh tentang pengaruh media sosial terhadap opini publik, jurnalisme di era digital, serta hubungan masyarakat dan citra publik. Dilengkapi dengan contoh kasus dan studi lapangan yang relevan.","komunikasi interpersonal, komunikasi massa, media digital, jurnalistik",Indonesia,Fisik,429,978-0-210-31421-0,8,"Memahami Komunikasi Interpersonal Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini memberikan pemahaman menyeluruh tentang pengaruh media sosial terhadap opini publik, jurnalisme di era digital, serta hubungan masyarakat dan citra publik. Dilengkapi dengan contoh kasus dan studi lapangan yang relevan. T. Galak Namaga, M.Pd komunikasi interpersonal, komunikasi massa, media digital, jurnalistik komunikasi interpersonal, komunikasi massa, media digital, jurnalistik",paham komunikasi interpersonal komunikasi media komunikasi media komunikasi media buku paham pengaruh media sosial opini publik jurnalisme era digital hubung masyarakat citra publik lengkap contoh studi lapang relevan galak namaga pd komunikasi interpersonal komunikasi massa media digital jurnalistik komunikasi interpersonal komunikasi massa media digital jurnalistik
1255,BK01256,Dasar-Dasar Jurnalistik,"drg. Gandi Maheswara, M.TI.",Deepublish,2018,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini dirancang sebagai panduan untuk memahami hubungan masyarakat dan citra publik, dinamika komunikasi massa, serta strategi media dan publikasi. Membantu pembaca membangun pemahaman konseptual maupun praktis.","media digital, komunikasi massa, public relations, komunikasi interpersonal",Indonesia,Fisik,313,978-0-7941-5152-2,2,"Dasar-Dasar Jurnalistik Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini dirancang sebagai panduan untuk memahami hubungan masyarakat dan citra publik, dinamika komunikasi massa, serta strategi media dan publikasi. Membantu pembaca membangun pemahaman konseptual maupun praktis. drg. Gandi Maheswara, M.TI. media digital, komunikasi massa, public relations, komunikasi interpersonal media digital, komunikasi massa, public relations, komunikasi interpersonal",dasar dasar jurnalistik komunikasi media komunikasi media komunikasi media buku rancang pandu paham hubung masyarakat citra publik dinamika komunikasi massa strategi media publikasi bantu baca bangun paham konseptual praktis drg gandi maheswara ti media digital komunikasi massa public relations komunikasi interpersonal media digital komunikasi massa public relations komunikasi interpersonal
1256,BK01257,Dasar-Dasar Public Relations,Yani Nainggolan,Gramedia Pustaka Utama,2018,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini menyajikan kajian komprehensif mengenai hubungan masyarakat dan citra publik, pengaruh media sosial terhadap opini publik, serta jurnalisme di era digital. Disusun dengan bahasa yang mudah dipahami untuk kalangan akademik.","broadcasting, public relations, komunikasi interpersonal, media sosial",Indonesia,Fisik,246,978-0-911225-28-0,4,"Dasar-Dasar Public Relations Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini menyajikan kajian komprehensif mengenai hubungan masyarakat dan citra publik, pengaruh media sosial terhadap opini publik, serta jurnalisme di era digital. Disusun dengan bahasa yang mudah dipahami untuk kalangan akademik. Yani Nainggolan broadcasting, public relations, komunikasi interpersonal, media sosial broadcasting, public relations, komunikasi interpersonal, media sosial",dasar dasar public relations komunikasi media komunikasi media komunikasi media buku saji kaji komprehensif hubung masyarakat citra publik pengaruh media sosial opini publik jurnalisme era digital susun bahasa mudah paham kalang akademik yani nainggolan broadcasting public relations komunikasi interpersonal media sosial broadcasting public relations komunikasi interpersonal media sosial
1257,BK01258,Pengantar Komunikasi Interpersonal,"Drs. Febi Kuswandari, S.I.Kom",PT Grasindo,2009,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini membahas secara mendalam tentang strategi media dan publikasi, pengaruh media sosial terhadap opini publik, serta jurnalisme di era digital. Dilengkapi dengan contoh kasus dan studi lapangan yang relevan.","komunikasi interpersonal, media digital, komunikasi massa, jurnalistik",Indonesia,Fisik,122,978-1-66186-323-4,1,"Pengantar Komunikasi Interpersonal Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini membahas secara mendalam tentang strategi media dan publikasi, pengaruh media sosial terhadap opini publik, serta jurnalisme di era digital. Dilengkapi dengan contoh kasus dan studi lapangan yang relevan. Drs. Febi Kuswandari, S.I.Kom komunikasi interpersonal, media digital, komunikasi massa, jurnalistik komunikasi interpersonal, media digital, komunikasi massa, jurnalistik",antar komunikasi interpersonal komunikasi media komunikasi media komunikasi media buku bahas dalam strategi media publikasi pengaruh media sosial opini publik jurnalisme era digital lengkap contoh studi lapang relevan drs febi kuswandari kom komunikasi interpersonal media digital komunikasi massa jurnalistik komunikasi interpersonal media digital komunikasi massa jurnalistik
1258,BK01259,Komunikasi Massa di Era Digital,Hj. Novi Rahmawati,Elex Media Komputindo,2007,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini mengulas berbagai aspek penting dari jurnalisme di era digital, strategi media dan publikasi, serta dinamika komunikasi massa. Membantu pembaca membangun pemahaman konseptual maupun praktis.","public relations, broadcasting, media digital, komunikasi massa",Indonesia,Fisik,128,978-0-7876-5530-3,3,"Komunikasi Massa di Era Digital Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini mengulas berbagai aspek penting dari jurnalisme di era digital, strategi media dan publikasi, serta dinamika komunikasi massa. Membantu pembaca membangun pemahaman konseptual maupun praktis. Hj. Novi Rahmawati public relations, broadcasting, media digital, komunikasi massa public relations, broadcasting, media digital, komunikasi massa",komunikasi massa era digital komunikasi media komunikasi media komunikasi media buku ulas aspek jurnalisme era digital strategi media publikasi dinamika komunikasi massa bantu baca bangun paham konseptual praktis hj novi rahmawati public relations broadcasting media digital komunikasi massa public relations broadcasting media digital komunikasi massa
1259,BK01260,Jurnalistik di Era Digital,Jabal Nainggolan,Gramedia Pustaka Utama,2014,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini menyajikan kajian komprehensif mengenai jurnalisme di era digital, hubungan masyarakat dan citra publik, serta strategi media dan publikasi. Dilengkapi dengan contoh kasus dan studi lapangan yang relevan.","public relations, media digital, komunikasi massa, broadcasting",Indonesia,E-book,483,978-1-05-560571-6,9999,"Jurnalistik di Era Digital Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini menyajikan kajian komprehensif mengenai jurnalisme di era digital, hubungan masyarakat dan citra publik, serta strategi media dan publikasi. Dilengkapi dengan contoh kasus dan studi lapangan yang relevan. Jabal Nainggolan public relations, media digital, komunikasi massa, broadcasting public relations, media digital, komunikasi massa, broadcasting",jurnalistik era digital komunikasi media komunikasi media komunikasi media buku saji kaji komprehensif jurnalisme era digital hubung masyarakat citra publik strategi media publikasi lengkap contoh studi lapang relevan jabal nainggolan public relations media digital komunikasi massa broadcasting public relations media digital komunikasi massa broadcasting
1260,BK01261,Pengantar Komunikasi Interpersonal Edisi Ke-3,Saiful Kuswoyo,PT Grasindo,2024,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini mengulas berbagai aspek penting dari hubungan masyarakat dan citra publik, dinamika komunikasi massa, serta jurnalisme di era digital. Membantu pembaca membangun pemahaman konseptual maupun praktis.","komunikasi massa, komunikasi interpersonal, public relations, media sosial",Indonesia,E-book,543,978-0-7788-5190-5,9999,"Pengantar Komunikasi Interpersonal Edisi Ke-3 Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini mengulas berbagai aspek penting dari hubungan masyarakat dan citra publik, dinamika komunikasi massa, serta jurnalisme di era digital. Membantu pembaca membangun pemahaman konseptual maupun praktis. Saiful Kuswoyo komunikasi massa, komunikasi interpersonal, public relations, media sosial komunikasi massa, komunikasi interpersonal, public relations, media sosial",antar komunikasi interpersonal edisi komunikasi media komunikasi media komunikasi media buku ulas aspek hubung masyarakat citra publik dinamika komunikasi massa jurnalisme era digital bantu baca bangun paham konseptual praktis saiful kuswoyo komunikasi massa komunikasi interpersonal public relations media sosial komunikasi massa komunikasi interpersonal public relations media sosial
1261,BK01262,Media Digital di Era Digital,"Ir. Galiono Prasasta, S.Pd",Informatika Bandung,2008,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini memberikan pemahaman menyeluruh tentang dinamika komunikasi massa, hubungan masyarakat dan citra publik, serta jurnalisme di era digital. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait.","komunikasi massa, public relations, jurnalistik, media digital",Indonesia,Fisik,198,978-1-01-042462-8,4,"Media Digital di Era Digital Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini memberikan pemahaman menyeluruh tentang dinamika komunikasi massa, hubungan masyarakat dan citra publik, serta jurnalisme di era digital. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait. Ir. Galiono Prasasta, S.Pd komunikasi massa, public relations, jurnalistik, media digital komunikasi massa, public relations, jurnalistik, media digital",media digital era digital komunikasi media komunikasi media komunikasi media buku paham dinamika komunikasi massa hubung masyarakat citra publik jurnalisme era digital rujuk kuliah teliti kait ir galiono prasasta pd komunikasi massa public relations jurnalistik media digital komunikasi massa public relations jurnalistik media digital
1262,BK01263,Jurnalistik di Era Digital,Jasmin Zulkarnain,Graha Ilmu,2024,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini menyajikan kajian komprehensif mengenai strategi media dan publikasi, dinamika komunikasi massa, serta jurnalisme di era digital. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait.","jurnalistik, komunikasi massa, media digital, broadcasting",Inggris,Fisik,126,978-1-174-46004-3,0,"Jurnalistik di Era Digital Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini menyajikan kajian komprehensif mengenai strategi media dan publikasi, dinamika komunikasi massa, serta jurnalisme di era digital. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait. Jasmin Zulkarnain jurnalistik, komunikasi massa, media digital, broadcasting jurnalistik, komunikasi massa, media digital, broadcasting",jurnalistik era digital komunikasi media komunikasi media komunikasi media buku saji kaji komprehensif strategi media publikasi dinamika komunikasi massa jurnalisme era digital rujuk kuliah teliti kait jasmin zulkarnain jurnalistik komunikasi massa media digital broadcasting jurnalistik komunikasi massa media digital broadcasting
1263,BK01264,Strategi Media Digital Edisi Ke-2,"Fitria Iswahyudi, R. Paramita Suartini, M.Ak",Andi Publisher,2024,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini menyajikan kajian komprehensif mengenai dinamika komunikasi massa, strategi media dan publikasi, serta pengaruh media sosial terhadap opini publik. Disusun dengan bahasa yang mudah dipahami untuk kalangan akademik.","jurnalistik, komunikasi massa, media digital, public relations",Indonesia,E-book,367,978-1-114-55129-9,9999,"Strategi Media Digital Edisi Ke-2 Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini menyajikan kajian komprehensif mengenai dinamika komunikasi massa, strategi media dan publikasi, serta pengaruh media sosial terhadap opini publik. Disusun dengan bahasa yang mudah dipahami untuk kalangan akademik. Fitria Iswahyudi, R. Paramita Suartini, M.Ak jurnalistik, komunikasi massa, media digital, public relations jurnalistik, komunikasi massa, media digital, public relations",strategi media digital edisi komunikasi media komunikasi media komunikasi media buku saji kaji komprehensif dinamika komunikasi massa strategi media publikasi pengaruh media sosial opini publik susun bahasa mudah paham kalang akademik fitria iswahyudi paramita suartini ak jurnalistik komunikasi massa media digital public relations jurnalistik komunikasi massa media digital public relations
